X,CH1,
Second,Volt,
-7.4809990e-03,-1.48000e+00,
-7.4799992e-03,-1.48000e+00,
-7.4789990e-03,-1.50000e+00,
-7.4779992e-03,-1.48000e+00,
-7.4769990e-03,-1.48000e+00,
-7.4759992e-03,-1.48000e+00,
-7.4749989e-03,-1.48000e+00,
-7.4739992e-03,-1.48000e+00,
-7.4729989e-03,-1.48000e+00,
-7.4719992e-03,-1.50000e+00,
-7.4709989e-03,-1.48000e+00,
-7.4699991e-03,-1.48000e+00,
-7.4689989e-03,-1.48000e+00,
-7.4679991e-03,-1.50000e+00,
-7.4669989e-03,-1.48000e+00,
-7.4659991e-03,-1.50000e+00,
-7.4649989e-03,-1.48000e+00,
-7.4639991e-03,-1.50000e+00,
-7.4629989e-03,-1.48000e+00,
-7.4619991e-03,-1.48000e+00,
-7.4609988e-03,-1.50000e+00,
-7.4599991e-03,-1.48000e+00,
-7.4589988e-03,-1.50000e+00,
-7.4579990e-03,-1.48000e+00,
-7.4569993e-03,-1.48000e+00,
-7.4559990e-03,-1.48000e+00,
-7.4549993e-03,-1.48000e+00,
-7.4539990e-03,-1.50000e+00,
-7.4529992e-03,-1.48000e+00,
-7.4519990e-03,-1.50000e+00,
-7.4509992e-03,-1.50000e+00,
-7.4499990e-03,-1.48000e+00,
-7.4489992e-03,-1.48000e+00,
-7.4479990e-03,-1.48000e+00,
-7.4469992e-03,-1.48000e+00,
-7.4459990e-03,-1.48000e+00,
-7.4449992e-03,-1.48000e+00,
-7.4439989e-03,-1.48000e+00,
-7.4429992e-03,-1.50000e+00,
-7.4419989e-03,-1.48000e+00,
-7.4409992e-03,-1.48000e+00,
-7.4399989e-03,-1.48000e+00,
-7.4389991e-03,-1.48000e+00,
-7.4379989e-03,-1.48000e+00,
-7.4369991e-03,-1.50000e+00,
-7.4359989e-03,-1.48000e+00,
-7.4349991e-03,-1.48000e+00,
-7.4339989e-03,-1.48000e+00,
-7.4329991e-03,-1.50000e+00,
-7.4319988e-03,-1.48000e+00,
-7.4309991e-03,-1.48000e+00,
-7.4299988e-03,-1.48000e+00,
-7.4289991e-03,-1.48000e+00,
-7.4279988e-03,-1.48000e+00,
-7.4269990e-03,-1.50000e+00,
-7.4259993e-03,-1.48000e+00,
-7.4249990e-03,-1.48000e+00,
-7.4239993e-03,-1.48000e+00,
-7.4229990e-03,-1.50000e+00,
-7.4219992e-03,-1.48000e+00,
-7.4209990e-03,-1.50000e+00,
-7.4199992e-03,-1.50000e+00,
-7.4189990e-03,-1.50000e+00,
-7.4179992e-03,-1.48000e+00,
-7.4169990e-03,-1.48000e+00,
-7.4159992e-03,-1.48000e+00,
-7.4149990e-03,-1.48000e+00,
-7.4139992e-03,-1.50000e+00,
-7.4129989e-03,-1.48000e+00,
-7.4119992e-03,-1.48000e+00,
-7.4109989e-03,-1.50000e+00,
-7.4099991e-03,-1.48000e+00,
-7.4089989e-03,-1.48000e+00,
-7.4079991e-03,-1.50000e+00,
-7.4069989e-03,-1.48000e+00,
-7.4059991e-03,-1.48000e+00,
-7.4049989e-03,-1.50000e+00,
-7.4039991e-03,-1.50000e+00,
-7.4029989e-03,-1.48000e+00,
-7.4019991e-03,-1.50000e+00,
-7.4009988e-03,-1.48000e+00,
-7.3999991e-03,-1.48000e+00,
-7.3989988e-03,-1.48000e+00,
-7.3979991e-03,-1.48000e+00,
-7.3969993e-03,-1.48000e+00,
-7.3959990e-03,-1.50000e+00,
-7.3949993e-03,-1.48000e+00,
-7.3939990e-03,-1.48000e+00,
-7.3929993e-03,-1.48000e+00,
-7.3919990e-03,-1.50000e+00,
-7.3909992e-03,-1.48000e+00,
-7.3899990e-03,-1.48000e+00,
-7.3889992e-03,-1.48000e+00,
-7.3879990e-03,-1.50000e+00,
-7.3869992e-03,-1.48000e+00,
-7.3859990e-03,-1.48000e+00,
-7.3849992e-03,-1.48000e+00,
-7.3839989e-03,-1.48000e+00,
-7.3829992e-03,-1.50000e+00,
-7.3819989e-03,-1.48000e+00,
-7.3809992e-03,-1.50000e+00,
-7.3799989e-03,-1.50000e+00,
-7.3789991e-03,-1.50000e+00,
-7.3779989e-03,-1.50000e+00,
-7.3769991e-03,-1.48000e+00,
-7.3759989e-03,-1.50000e+00,
-7.3749991e-03,-1.48000e+00,
-7.3739989e-03,-1.48000e+00,
-7.3729991e-03,-1.48000e+00,
-7.3719989e-03,-1.48000e+00,
-7.3709991e-03,-1.48000e+00,
-7.3699988e-03,-1.50000e+00,
-7.3689991e-03,-1.48000e+00,
-7.3679988e-03,-1.48000e+00,
-7.3669991e-03,-1.48000e+00,
-7.3659993e-03,-1.50000e+00,
-7.3649990e-03,-1.48000e+00,
-7.3639993e-03,-1.48000e+00,
-7.3629990e-03,-1.48000e+00,
-7.3619992e-03,-1.50000e+00,
-7.3609990e-03,-1.48000e+00,
-7.3599992e-03,-1.48000e+00,
-7.3589990e-03,-1.48000e+00,
-7.3579992e-03,-1.48000e+00,
-7.3569990e-03,-1.48000e+00,
-7.3559992e-03,-1.50000e+00,
-7.3549990e-03,-1.48000e+00,
-7.3539992e-03,-1.48000e+00,
-7.3529989e-03,-1.48000e+00,
-7.3519992e-03,-1.50000e+00,
-7.3509989e-03,-1.48000e+00,
-7.3499992e-03,-1.50000e+00,
-7.3489989e-03,-1.50000e+00,
-7.3479991e-03,-1.50000e+00,
-7.3469989e-03,-1.48000e+00,
-7.3459991e-03,-1.48000e+00,
-7.3449989e-03,-1.48000e+00,
-7.3439991e-03,-1.50000e+00,
-7.3429989e-03,-1.48000e+00,
-7.3419991e-03,-1.48000e+00,
-7.3409989e-03,-1.50000e+00,
-7.3399991e-03,-1.48000e+00,
-7.3389988e-03,-1.48000e+00,
-7.3379991e-03,-1.50000e+00,
-7.3369988e-03,-1.48000e+00,
-7.3359990e-03,-1.48000e+00,
-7.3349993e-03,-1.48000e+00,
-7.3339990e-03,-1.48000e+00,
-7.3329993e-03,-1.48000e+00,
-7.3319990e-03,-1.50000e+00,
-7.3309992e-03,-1.48000e+00,
-7.3299990e-03,-1.50000e+00,
-7.3289992e-03,-1.48000e+00,
-7.3279990e-03,-1.48000e+00,
-7.3269992e-03,-1.48000e+00,
-7.3259990e-03,-1.50000e+00,
-7.3249992e-03,-1.50000e+00,
-7.3239990e-03,-1.48000e+00,
-7.3229992e-03,-1.48000e+00,
-7.3219989e-03,-1.48000e+00,
-7.3209992e-03,-1.48000e+00,
-7.3199989e-03,-1.50000e+00,
-7.3189992e-03,-1.50000e+00,
-7.3179989e-03,-1.48000e+00,
-7.3169991e-03,-1.50000e+00,
-7.3159989e-03,-1.50000e+00,
-7.3149991e-03,-1.48000e+00,
-7.3139989e-03,-1.48000e+00,
-7.3129991e-03,-1.48000e+00,
-7.3119989e-03,-1.50000e+00,
-7.3109991e-03,-1.48000e+00,
-7.3099989e-03,-1.50000e+00,
-7.3089991e-03,-1.48000e+00,
-7.3079988e-03,-1.48000e+00,
-7.3069991e-03,-1.50000e+00,
-7.3059988e-03,-1.50000e+00,
-7.3049990e-03,-1.48000e+00,
-7.3039993e-03,-1.48000e+00,
-7.3029990e-03,-1.48000e+00,
-7.3019993e-03,-1.50000e+00,
-7.3009990e-03,-1.50000e+00,
-7.2999992e-03,-1.48000e+00,
-7.2989990e-03,-1.48000e+00,
-7.2979992e-03,-1.50000e+00,
-7.2969990e-03,-1.48000e+00,
-7.2959992e-03,-1.48000e+00,
-7.2949990e-03,-1.50000e+00,
-7.2939992e-03,-1.48000e+00,
-7.2929990e-03,-1.48000e+00,
-7.2919992e-03,-1.48000e+00,
-7.2909989e-03,-1.48000e+00,
-7.2899992e-03,-1.48000e+00,
-7.2889989e-03,-1.50000e+00,
-7.2879991e-03,-1.48000e+00,
-7.2869989e-03,-1.50000e+00,
-7.2859991e-03,-1.48000e+00,
-7.2849989e-03,-1.50000e+00,
-7.2839991e-03,-1.48000e+00,
-7.2829989e-03,-1.48000e+00,
-7.2819991e-03,-1.48000e+00,
-7.2809989e-03,-1.50000e+00,
-7.2799991e-03,-1.48000e+00,
-7.2789988e-03,-1.50000e+00,
-7.2779991e-03,-1.48000e+00,
-7.2769988e-03,-1.50000e+00,
-7.2759991e-03,-1.48000e+00,
-7.2749988e-03,-1.50000e+00,
-7.2739990e-03,-1.48000e+00,
-7.2729993e-03,-1.48000e+00,
-7.2719990e-03,-1.50000e+00,
-7.2709993e-03,-1.48000e+00,
-7.2699990e-03,-1.48000e+00,
-7.2689992e-03,-1.50000e+00,
-7.2679990e-03,-1.50000e+00,
-7.2669992e-03,-1.50000e+00,
-7.2659990e-03,-1.48000e+00,
-7.2649992e-03,-1.48000e+00,
-7.2639990e-03,-1.50000e+00,
-7.2629992e-03,-1.48000e+00,
-7.2619990e-03,-1.48000e+00,
-7.2609992e-03,-1.50000e+00,
-7.2599989e-03,-1.50000e+00,
-7.2589992e-03,-1.48000e+00,
-7.2579989e-03,-1.50000e+00,
-7.2569991e-03,-1.48000e+00,
-7.2559989e-03,-1.48000e+00,
-7.2549991e-03,-1.48000e+00,
-7.2539989e-03,-1.48000e+00,
-7.2529991e-03,-1.48000e+00,
-7.2519989e-03,-1.48000e+00,
-7.2509991e-03,-1.48000e+00,
-7.2499989e-03,-1.48000e+00,
-7.2489991e-03,-1.50000e+00,
-7.2479988e-03,-1.48000e+00,
-7.2469991e-03,-1.50000e+00,
-7.2459988e-03,-1.48000e+00,
-7.2449991e-03,-1.48000e+00,
-7.2439993e-03,-1.48000e+00,
-7.2429990e-03,-1.48000e+00,
-7.2419993e-03,-1.50000e+00,
-7.2409990e-03,-1.48000e+00,
-7.2399992e-03,-1.48000e+00,
-7.2389990e-03,-1.48000e+00,
-7.2379992e-03,-1.48000e+00,
-7.2369990e-03,-1.50000e+00,
-7.2359992e-03,-1.50000e+00,
-7.2349990e-03,-1.48000e+00,
-7.2339992e-03,-1.50000e+00,
-7.2329990e-03,-1.48000e+00,
-7.2319992e-03,-1.50000e+00,
-7.2309989e-03,-1.48000e+00,
-7.2299992e-03,-1.48000e+00,
-7.2289989e-03,-1.50000e+00,
-7.2279992e-03,-1.50000e+00,
-7.2269989e-03,-1.48000e+00,
-7.2259991e-03,-1.48000e+00,
-7.2249989e-03,-1.48000e+00,
-7.2239991e-03,-1.50000e+00,
-7.2229989e-03,-1.48000e+00,
-7.2219991e-03,-1.50000e+00,
-7.2209989e-03,-1.50000e+00,
-7.2199991e-03,-1.50000e+00,
-7.2189989e-03,-1.48000e+00,
-7.2179991e-03,-1.48000e+00,
-7.2169988e-03,-1.50000e+00,
-7.2159991e-03,-1.48000e+00,
-7.2149988e-03,-1.50000e+00,
-7.2139991e-03,-1.50000e+00,
-7.2129993e-03,-1.48000e+00,
-7.2119990e-03,-1.50000e+00,
-7.2109993e-03,-1.48000e+00,
-7.2099990e-03,-1.50000e+00,
-7.2089992e-03,-1.50000e+00,
-7.2079990e-03,-1.50000e+00,
-7.2069992e-03,-1.50000e+00,
-7.2059990e-03,-1.48000e+00,
-7.2049992e-03,-1.50000e+00,
-7.2039990e-03,-1.48000e+00,
-7.2029992e-03,-1.48000e+00,
-7.2019990e-03,-1.48000e+00,
-7.2009992e-03,-1.50000e+00,
-7.1999989e-03,-1.50000e+00,
-7.1989992e-03,-1.48000e+00,
-7.1979989e-03,-1.48000e+00,
-7.1969992e-03,-1.48000e+00,
-7.1959989e-03,-1.48000e+00,
-7.1949991e-03,-1.48000e+00,
-7.1939989e-03,-1.48000e+00,
-7.1929991e-03,-1.50000e+00,
-7.1919989e-03,-1.50000e+00,
-7.1909991e-03,-1.50000e+00,
-7.1899989e-03,-1.48000e+00,
-7.1889991e-03,-1.50000e+00,
-7.1879989e-03,-1.48000e+00,
-7.1869991e-03,-1.50000e+00,
-7.1859988e-03,-1.48000e+00,
-7.1849991e-03,-1.48000e+00,
-7.1839988e-03,-1.50000e+00,
-7.1829990e-03,-1.48000e+00,
-7.1819993e-03,-1.48000e+00,
-7.1809990e-03,-1.50000e+00,
-7.1799993e-03,-1.48000e+00,
-7.1789990e-03,-1.48000e+00,
-7.1779992e-03,-1.50000e+00,
-7.1769990e-03,-1.50000e+00,
-7.1759992e-03,-1.50000e+00,
-7.1749990e-03,-1.48000e+00,
-7.1739992e-03,-1.50000e+00,
-7.1729990e-03,-1.50000e+00,
-7.1719992e-03,-1.48000e+00,
-7.1709990e-03,-1.48000e+00,
-7.1699992e-03,-1.50000e+00,
-7.1689989e-03,-1.50000e+00,
-7.1679992e-03,-1.50000e+00,
-7.1669989e-03,-1.48000e+00,
-7.1659992e-03,-1.48000e+00,
-7.1649989e-03,-1.48000e+00,
-7.1639991e-03,-1.48000e+00,
-7.1629989e-03,-1.48000e+00,
-7.1619991e-03,-1.48000e+00,
-7.1609989e-03,-1.48000e+00,
-7.1599991e-03,-1.48000e+00,
-7.1589989e-03,-1.50000e+00,
-7.1579991e-03,-1.48000e+00,
-7.1569989e-03,-1.50000e+00,
-7.1559991e-03,-1.48000e+00,
-7.1549988e-03,-1.50000e+00,
-7.1539991e-03,-1.48000e+00,
-7.1529988e-03,-1.48000e+00,
-7.1519990e-03,-1.48000e+00,
-7.1509993e-03,-1.48000e+00,
-7.1499990e-03,-1.50000e+00,
-7.1489993e-03,-1.50000e+00,
-7.1479990e-03,-1.48000e+00,
-7.1469992e-03,-1.48000e+00,
-7.1459990e-03,-1.50000e+00,
-7.1449992e-03,-1.48000e+00,
-7.1439990e-03,-1.48000e+00,
-7.1429992e-03,-1.48000e+00,
-7.1419990e-03,-1.48000e+00,
-7.1409992e-03,-1.48000e+00,
-7.1399990e-03,-1.50000e+00,
-7.1389992e-03,-1.50000e+00,
-7.1379989e-03,-1.48000e+00,
-7.1369992e-03,-1.48000e+00,
-7.1359989e-03,-1.50000e+00,
-7.1349991e-03,-1.48000e+00,
-7.1339989e-03,-1.48000e+00,
-7.1329991e-03,-1.48000e+00,
-7.1319989e-03,-1.48000e+00,
-7.1309991e-03,-1.48000e+00,
-7.1299989e-03,-1.48000e+00,
-7.1289991e-03,-1.50000e+00,
-7.1279989e-03,-1.48000e+00,
-7.1269991e-03,-1.48000e+00,
-7.1259988e-03,-1.48000e+00,
-7.1249991e-03,-1.48000e+00,
-7.1239988e-03,-1.48000e+00,
-7.1229991e-03,-1.48000e+00,
-7.1219993e-03,-1.50000e+00,
-7.1209990e-03,-1.48000e+00,
-7.1199993e-03,-1.48000e+00,
-7.1189990e-03,-1.50000e+00,
-7.1179993e-03,-1.50000e+00,
-7.1169990e-03,-1.48000e+00,
-7.1159992e-03,-1.50000e+00,
-7.1149990e-03,-1.48000e+00,
-7.1139992e-03,-1.50000e+00,
-7.1129990e-03,-1.48000e+00,
-7.1119992e-03,-1.50000e+00,
-7.1109990e-03,-1.48000e+00,
-7.1099992e-03,-1.48000e+00,
-7.1089990e-03,-1.48000e+00,
-7.1079992e-03,-1.50000e+00,
-7.1069989e-03,-1.48000e+00,
-7.1059992e-03,-1.50000e+00,
-7.1049989e-03,-1.50000e+00,
-7.1039991e-03,-1.48000e+00,
-7.1029989e-03,-1.48000e+00,
-7.1019991e-03,-1.48000e+00,
-7.1009989e-03,-1.50000e+00,
-7.0999991e-03,-1.50000e+00,
-7.0989989e-03,-1.48000e+00,
-7.0979991e-03,-1.48000e+00,
-7.0969989e-03,-1.48000e+00,
-7.0959991e-03,-1.50000e+00,
-7.0949988e-03,-1.48000e+00,
-7.0939991e-03,-1.50000e+00,
-7.0929988e-03,-1.48000e+00,
-7.0919991e-03,-1.48000e+00,
-7.0909993e-03,-1.50000e+00,
-7.0899990e-03,-1.48000e+00,
-7.0889993e-03,-1.50000e+00,
-7.0879990e-03,-1.48000e+00,
-7.0869992e-03,-1.48000e+00,
-7.0859990e-03,-1.48000e+00,
-7.0849992e-03,-1.50000e+00,
-7.0839990e-03,-1.50000e+00,
-7.0829992e-03,-1.50000e+00,
-7.0819990e-03,-1.50000e+00,
-7.0809992e-03,-1.48000e+00,
-7.0799990e-03,-1.50000e+00,
-7.0789992e-03,-1.48000e+00,
-7.0779989e-03,-1.48000e+00,
-7.0769992e-03,-1.48000e+00,
-7.0759989e-03,-1.50000e+00,
-7.0749992e-03,-1.50000e+00,
-7.0739989e-03,-1.48000e+00,
-7.0729991e-03,-1.48000e+00,
-7.0719989e-03,-1.48000e+00,
-7.0709991e-03,-1.48000e+00,
-7.0699989e-03,-1.48000e+00,
-7.0689991e-03,-1.48000e+00,
-7.0679989e-03,-1.48000e+00,
-7.0669991e-03,-1.48000e+00,
-7.0659989e-03,-1.50000e+00,
-7.0649991e-03,-1.48000e+00,
-7.0639988e-03,-1.50000e+00,
-7.0629991e-03,-1.48000e+00,
-7.0619988e-03,-1.48000e+00,
-7.0609991e-03,-1.48000e+00,
-7.0599993e-03,-1.50000e+00,
-7.0589990e-03,-1.50000e+00,
-7.0579993e-03,-1.48000e+00,
-7.0569990e-03,-1.48000e+00,
-7.0559992e-03,-1.50000e+00,
-7.0549990e-03,-1.48000e+00,
-7.0539992e-03,-1.48000e+00,
-7.0529990e-03,-1.50000e+00,
-7.0519992e-03,-1.50000e+00,
-7.0509990e-03,-1.50000e+00,
-7.0499992e-03,-1.48000e+00,
-7.0489990e-03,-1.50000e+00,
-7.0479992e-03,-1.48000e+00,
-7.0469989e-03,-1.48000e+00,
-7.0459992e-03,-1.48000e+00,
-7.0449989e-03,-1.48000e+00,
-7.0439992e-03,-1.48000e+00,
-7.0429989e-03,-1.48000e+00,
-7.0419991e-03,-1.48000e+00,
-7.0409989e-03,-1.48000e+00,
-7.0399991e-03,-1.48000e+00,
-7.0389989e-03,-1.48000e+00,
-7.0379991e-03,-1.48000e+00,
-7.0369989e-03,-1.48000e+00,
-7.0359991e-03,-1.50000e+00,
-7.0349989e-03,-1.48000e+00,
-7.0339991e-03,-1.48000e+00,
-7.0329988e-03,-1.50000e+00,
-7.0319991e-03,-1.50000e+00,
-7.0309988e-03,-1.50000e+00,
-7.0299990e-03,-1.48000e+00,
-7.0289993e-03,-1.48000e+00,
-7.0279990e-03,-1.48000e+00,
-7.0269993e-03,-1.48000e+00,
-7.0259990e-03,-1.50000e+00,
-7.0249992e-03,-1.48000e+00,
-7.0239990e-03,-1.48000e+00,
-7.0229992e-03,-1.48000e+00,
-7.0219990e-03,-1.50000e+00,
-7.0209992e-03,-1.50000e+00,
-7.0199990e-03,-1.48000e+00,
-7.0189992e-03,-1.48000e+00,
-7.0179990e-03,-1.48000e+00,
-7.0169992e-03,-1.48000e+00,
-7.0159989e-03,-1.48000e+00,
-7.0149992e-03,-1.50000e+00,
-7.0139989e-03,-1.50000e+00,
-7.0129992e-03,-1.48000e+00,
-7.0119989e-03,-1.50000e+00,
-7.0109991e-03,-1.48000e+00,
-7.0099989e-03,-1.48000e+00,
-7.0089991e-03,-1.48000e+00,
-7.0079989e-03,-1.50000e+00,
-7.0069991e-03,-1.50000e+00,
-7.0059989e-03,-1.48000e+00,
-7.0049991e-03,-1.48000e+00,
-7.0039988e-03,-1.48000e+00,
-7.0029991e-03,-1.50000e+00,
-7.0019988e-03,-1.48000e+00,
-7.0009991e-03,-1.50000e+00,
-6.9999988e-03,1.54000e+00,
-6.9989990e-03,1.52000e+00,
-6.9979993e-03,1.52000e+00,
-6.9969990e-03,1.52000e+00,
-6.9959993e-03,1.50000e+00,
-6.9949990e-03,1.52000e+00,
-6.9939992e-03,1.52000e+00,
-6.9929990e-03,1.52000e+00,
-6.9919992e-03,1.52000e+00,
-6.9909990e-03,1.52000e+00,
-6.9899992e-03,1.52000e+00,
-6.9889990e-03,1.52000e+00,
-6.9879992e-03,1.52000e+00,
-6.9869990e-03,1.52000e+00,
-6.9859992e-03,1.54000e+00,
-6.9849989e-03,1.52000e+00,
-6.9839992e-03,1.54000e+00,
-6.9829989e-03,1.52000e+00,
-6.9819991e-03,1.52000e+00,
-6.9809989e-03,1.52000e+00,
-6.9799991e-03,1.52000e+00,
-6.9789989e-03,1.52000e+00,
-6.9779991e-03,1.52000e+00,
-6.9769989e-03,1.54000e+00,
-6.9759991e-03,1.52000e+00,
-6.9749989e-03,1.52000e+00,
-6.9739991e-03,1.52000e+00,
-6.9729988e-03,1.52000e+00,
-6.9719991e-03,1.52000e+00,
-6.9709988e-03,1.52000e+00,
-6.9699991e-03,1.52000e+00,
-6.9689993e-03,1.52000e+00,
-6.9679990e-03,1.52000e+00,
-6.9669993e-03,1.52000e+00,
-6.9659990e-03,1.54000e+00,
-6.9649993e-03,1.52000e+00,
-6.9639990e-03,1.52000e+00,
-6.9629992e-03,1.52000e+00,
-6.9619990e-03,1.52000e+00,
-6.9609992e-03,1.52000e+00,
-6.9599990e-03,1.52000e+00,
-6.9589992e-03,1.54000e+00,
-6.9579990e-03,1.54000e+00,
-6.9569992e-03,1.52000e+00,
-6.9559989e-03,1.52000e+00,
-6.9549992e-03,1.52000e+00,
-6.9539989e-03,1.52000e+00,
-6.9529992e-03,1.54000e+00,
-6.9519989e-03,1.52000e+00,
-6.9509991e-03,1.52000e+00,
-6.9499989e-03,1.52000e+00,
-6.9489991e-03,1.52000e+00,
-6.9479989e-03,1.54000e+00,
-6.9469991e-03,1.52000e+00,
-6.9459989e-03,1.52000e+00,
-6.9449991e-03,1.52000e+00,
-6.9439989e-03,1.52000e+00,
-6.9429991e-03,1.52000e+00,
-6.9419988e-03,1.52000e+00,
-6.9409991e-03,1.54000e+00,
-6.9399988e-03,1.52000e+00,
-6.9389991e-03,1.52000e+00,
-6.9379993e-03,1.52000e+00,
-6.9369990e-03,1.52000e+00,
-6.9359993e-03,1.54000e+00,
-6.9349990e-03,1.52000e+00,
-6.9339992e-03,1.52000e+00,
-6.9329990e-03,1.52000e+00,
-6.9319992e-03,1.52000e+00,
-6.9309990e-03,1.52000e+00,
-6.9299992e-03,1.54000e+00,
-6.9289990e-03,1.52000e+00,
-6.9279992e-03,1.52000e+00,
-6.9269990e-03,1.52000e+00,
-6.9259992e-03,1.52000e+00,
-6.9249989e-03,1.52000e+00,
-6.9239992e-03,1.54000e+00,
-6.9229989e-03,1.54000e+00,
-6.9219992e-03,1.52000e+00,
-6.9209989e-03,1.52000e+00,
-6.9199991e-03,1.52000e+00,
-6.9189989e-03,1.54000e+00,
-6.9179991e-03,1.54000e+00,
-6.9169989e-03,1.52000e+00,
-6.9159991e-03,1.52000e+00,
-6.9149989e-03,1.52000e+00,
-6.9139991e-03,1.52000e+00,
-6.9129989e-03,1.52000e+00,
-6.9119991e-03,1.54000e+00,
-6.9109988e-03,1.54000e+00,
-6.9099991e-03,1.52000e+00,
-6.9089988e-03,1.52000e+00,
-6.9079990e-03,1.54000e+00,
-6.9069993e-03,1.54000e+00,
-6.9059990e-03,1.54000e+00,
-6.9049993e-03,1.52000e+00,
-6.9039990e-03,1.52000e+00,
-6.9029992e-03,1.52000e+00,
-6.9019990e-03,1.52000e+00,
-6.9009992e-03,1.52000e+00,
-6.8999990e-03,1.54000e+00,
-6.8989992e-03,1.54000e+00,
-6.8979990e-03,1.52000e+00,
-6.8969992e-03,1.52000e+00,
-6.8959990e-03,1.52000e+00,
-6.8949992e-03,1.52000e+00,
-6.8939989e-03,1.52000e+00,
-6.8929992e-03,1.54000e+00,
-6.8919989e-03,1.52000e+00,
-6.8909992e-03,1.52000e+00,
-6.8899989e-03,1.52000e+00,
-6.8889991e-03,1.52000e+00,
-6.8879989e-03,1.52000e+00,
-6.8869991e-03,1.52000e+00,
-6.8859989e-03,1.54000e+00,
-6.8849991e-03,1.52000e+00,
-6.8839989e-03,1.54000e+00,
-6.8829991e-03,1.52000e+00,
-6.8819989e-03,1.52000e+00,
-6.8809991e-03,1.54000e+00,
-6.8799988e-03,1.52000e+00,
-6.8789991e-03,1.54000e+00,
-6.8779988e-03,1.54000e+00,
-6.8769990e-03,1.52000e+00,
-6.8759993e-03,1.52000e+00,
-6.8749990e-03,1.52000e+00,
-6.8739993e-03,1.52000e+00,
-6.8729990e-03,1.52000e+00,
-6.8719992e-03,1.52000e+00,
-6.8709990e-03,1.52000e+00,
-6.8699992e-03,1.52000e+00,
-6.8689990e-03,1.52000e+00,
-6.8679992e-03,1.52000e+00,
-6.8669990e-03,1.52000e+00,
-6.8659992e-03,1.52000e+00,
-6.8649990e-03,1.52000e+00,
-6.8639992e-03,1.54000e+00,
-6.8629989e-03,1.52000e+00,
-6.8619992e-03,1.52000e+00,
-6.8609989e-03,1.52000e+00,
-6.8599992e-03,1.52000e+00,
-6.8589989e-03,1.52000e+00,
-6.8579991e-03,1.52000e+00,
-6.8569989e-03,1.52000e+00,
-6.8559991e-03,1.52000e+00,
-6.8549989e-03,1.52000e+00,
-6.8539991e-03,1.54000e+00,
-6.8529989e-03,1.52000e+00,
-6.8519991e-03,1.52000e+00,
-6.8509988e-03,1.52000e+00,
-6.8499991e-03,1.54000e+00,
-6.8489988e-03,1.52000e+00,
-6.8479991e-03,1.52000e+00,
-6.8469993e-03,1.52000e+00,
-6.8459990e-03,1.52000e+00,
-6.8449993e-03,1.54000e+00,
-6.8439990e-03,1.52000e+00,
-6.8429993e-03,1.54000e+00,
-6.8419990e-03,1.52000e+00,
-6.8409992e-03,1.52000e+00,
-6.8399990e-03,1.52000e+00,
-6.8389992e-03,1.52000e+00,
-6.8379990e-03,1.52000e+00,
-6.8369992e-03,1.52000e+00,
-6.8359990e-03,1.52000e+00,
-6.8349992e-03,1.54000e+00,
-6.8339990e-03,1.52000e+00,
-6.8329992e-03,1.52000e+00,
-6.8319989e-03,1.52000e+00,
-6.8309992e-03,1.52000e+00,
-6.8299989e-03,1.54000e+00,
-6.8289991e-03,1.54000e+00,
-6.8279989e-03,1.52000e+00,
-6.8269991e-03,1.52000e+00,
-6.8259989e-03,1.54000e+00,
-6.8249991e-03,1.52000e+00,
-6.8239989e-03,1.52000e+00,
-6.8229991e-03,1.52000e+00,
-6.8219989e-03,1.52000e+00,
-6.8209991e-03,1.52000e+00,
-6.8199988e-03,1.52000e+00,
-6.8189991e-03,1.54000e+00,
-6.8179988e-03,1.52000e+00,
-6.8169991e-03,1.52000e+00,
-6.8159993e-03,1.52000e+00,
-6.8149990e-03,1.52000e+00,
-6.8139993e-03,1.52000e+00,
-6.8129990e-03,1.52000e+00,
-6.8119993e-03,1.54000e+00,
-6.8109990e-03,1.52000e+00,
-6.8099992e-03,1.52000e+00,
-6.8089990e-03,1.52000e+00,
-6.8079992e-03,1.54000e+00,
-6.8069990e-03,1.52000e+00,
-6.8059992e-03,1.52000e+00,
-6.8049990e-03,1.52000e+00,
-6.8039992e-03,1.52000e+00,
-6.8029989e-03,1.52000e+00,
-6.8019992e-03,1.54000e+00,
-6.8009989e-03,1.52000e+00,
-6.7999992e-03,1.52000e+00,
-6.7989989e-03,1.54000e+00,
-6.7979991e-03,1.52000e+00,
-6.7969989e-03,1.54000e+00,
-6.7959991e-03,1.52000e+00,
-6.7949989e-03,1.52000e+00,
-6.7939991e-03,1.52000e+00,
-6.7929989e-03,1.52000e+00,
-6.7919991e-03,1.52000e+00,
-6.7909989e-03,1.52000e+00,
-6.7899991e-03,1.52000e+00,
-6.7889988e-03,1.52000e+00,
-6.7879991e-03,1.52000e+00,
-6.7869988e-03,1.54000e+00,
-6.7859991e-03,1.52000e+00,
-6.7849993e-03,1.54000e+00,
-6.7839990e-03,1.52000e+00,
-6.7829993e-03,1.52000e+00,
-6.7819990e-03,1.52000e+00,
-6.7809992e-03,1.52000e+00,
-6.7799990e-03,1.52000e+00,
-6.7789992e-03,1.52000e+00,
-6.7779990e-03,1.52000e+00,
-6.7769992e-03,1.52000e+00,
-6.7759990e-03,1.52000e+00,
-6.7749992e-03,1.52000e+00,
-6.7739990e-03,1.54000e+00,
-6.7729992e-03,1.52000e+00,
-6.7719989e-03,1.52000e+00,
